# x 	 y 	 value
# Depth = 4, x = -5.00000 - -4.25000, y = 18.12500 - 20.00000
-4.33514	19.90725	12.0	
-4.25744	19.20757	12.0	
-4.99624	18.18466	12.0	
-4.70515	19.90695	12.0	
-4.70209	19.52063	12.0	
-4.93436	18.77798	12.0	
-4.43611	18.38423	12.0	
-4.79326	18.91189	12.0	
-4.97234	19.84364	12.0	
-4.28767	19.09085	12.0	
-4.25955	19.40254	12.0	
-4.55499	18.67909	12.0	
-4.38433	18.14102	12.0	
-4.34390	19.76140	12.0	
-4.75350	19.29606	12.0	
-4.85996	19.39406	12.0	
-4.37411	19.46146	12.0	
-4.45961	18.83862	12.0	
-4.32358	18.67939	12.0	
-4.91881	19.35749	12.0	
-4.57796	19.70319	12.0	
-4.49747	18.52003	12.0	
-4.59660	19.40923	12.0	
-4.36348	19.57210	12.0	
-4.80336	18.21083	12.0	
-4.26891	19.94469	12.0	
-4.49431	19.66890	12.0	
-4.59366	18.52123	12.0	
-4.37273	18.48140	12.0	
-4.35529	18.58653	12.0	
-4.49142	19.75098	12.0	
-4.37355	19.38708	12.0	
-4.33029	18.67505	12.0	
-4.30439	19.03192	12.0	
-4.54992	18.53023	12.0	
-4.94482	19.08818	12.0	
-4.95103	19.97670	12.0	
-4.55297	18.23719	12.0	
-4.28937	19.12763	12.0	
-4.98100	18.36531	12.0	
-4.46735	19.23751	12.0	
-4.78640	19.30460	12.0	
-4.75734	18.91933	12.0	
-4.58561	19.54035	12.0	
-4.77395	19.48362	12.0	
-4.28154	19.55711	12.0	
-4.36580	18.72552	12.0	
-4.86122	19.76225	12.0	
-4.48015	18.90072	12.0	
-4.52995	19.39695	12.0	
# Depth = 5, x = -4.25000 - -3.87500, y = 19.06250 - 20.00000
-3.97456	19.17669	12.0	
-3.93597	19.40767	12.0	
-4.01817	19.52661	12.0	
-3.97696	19.68901	12.0	
-4.02747	19.35906	12.0	
-4.07291	19.65449	12.0	
-3.91012	19.65419	12.0	
-3.91460	19.75767	12.0	
-4.15672	19.91732	12.0	
-4.22595	19.16353	12.0	
-3.98940	19.93188	12.0	
-4.12871	19.43153	12.0	
-4.15529	19.52708	12.0	
-4.17289	19.59947	12.0	
-4.21952	19.92797	12.0	
-3.89514	19.16525	12.0	
-3.87637	19.22949	12.0	
-3.98101	19.44765	12.0	
-4.12563	19.83475	12.0	
-4.22991	19.17485	12.0	
-4.24961	19.66085	12.0	
-4.07831	19.68788	12.0	
-3.89871	19.69026	12.0	
-4.00523	19.46209	12.0	
-4.07914	19.24830	12.0	
-4.09160	19.75181	12.0	
-4.03843	19.15461	12.0	
-4.14983	19.54722	12.0	
-4.23945	19.11762	12.0	
-4.20511	19.31528	12.0	
-4.06726	19.97814	12.0	
-4.10627	19.96801	12.0	
-3.93367	19.93070	12.0	
-4.08779	19.75983	12.0	
-4.22124	19.81881	12.0	
-3.89185	19.47652	12.0	
-4.11600	19.36490	12.0	
-3.92813	19.87061	12.0	
-3.91568	19.79801	12.0	
-3.93148	19.34890	12.0	
-4.16811	19.54060	12.0	
-4.21219	19.57125	12.0	
-4.19457	19.11573	12.0	
-4.09133	19.73695	12.0	
-3.94729	19.39849	12.0	
-3.98389	19.36817	12.0	
-4.23369	19.43289	12.0	
-3.91461	19.66454	12.0	
-3.91153	19.10542	12.0	
-3.89423	19.59469	12.0	
# Depth = 5, x = -3.87500 - -3.50000, y = 19.06250 - 20.00000
-3.68081	19.20150	12.0	
-3.75853	19.24966	12.0	
-3.63358	19.41880	12.0	
-3.85399	19.18476	12.0	
-3.64259	19.23293	12.0	
-3.73155	19.23786	12.0	
-3.55682	19.40849	12.0	
-3.65108	19.83086	12.0	
-3.68112	19.57393	12.0	
-3.81067	19.98358	12.0	
-3.60813	19.98957	12.0	
-3.63148	19.89351	12.0	
-3.61635	19.55857	12.0	
-3.67825	19.47195	12.0	
-3.62734	19.22248	12.0	
-3.63380	19.47449	12.0	
-3.63822	19.48856	12.0	
-3.64601	19.39585	12.0	
-3.57658	19.39870	12.0	
-3.79812	19.68220	12.0	
-3.81503	19.60775	12.0	
-3.75046	19.22925	12.0	
-3.71586	19.93171	12.0	
-3.64463	19.32881	12.0	
-3.63785	19.30600	12.0	
-3.75500	19.08000	12.0	
-3.51957	19.32413	12.0	
-3.72815	19.92882	12.0	
-3.58200	19.82879	12.0	
-3.76492	19.66415	12.0	
-3.85679	19.74949	12.0	
-3.73832	19.25350	12.0	
-3.67244	19.21568	12.0	
-3.60267	19.22784	12.0	
-3.82278	19.38496	12.0	
-3.53447	19.73740	12.0	
-3.62052	19.98404	12.0	
-3.71345	19.43978	12.0	
-3.67658	19.65064	12.0	
-3.86593	19.15341	12.0	
-3.72332	19.70259	12.0	
-3.64125	19.76452	12.0	
-3.86017	19.75012	12.0	
-3.50751	19.28974	12.0	
-3.76078	19.58676	12.0	
-3.58173	19.97349	12.0	
-3.87208	19.71898	12.0	
-3.69460	19.88943	12.0	
-3.73802	19.60158	12.0	
-3.56078	19.18752	12.0	
# Depth = 5, x = -4.25000 - -3.87500, y = 18.12500 - 19.06250
-4.13202	18.95536	12.0	
-3.91226	18.36276	12.0	
-4.03724	18.43432	12.0	
-3.92196	18.26651	12.0	
-4.11527	18.37152	12.0	
-3.97607	18.71365	12.0	
-4.21861	18.94340	12.0	
-3.92119	18.96936	12.0	
-3.92164	18.94089	12.0	
-3.92283	19.01084	12.0	
-4.22344	18.44505	12.0	
-4.11664	18.82588	12.0	
-4.22356	18.91462	12.0	
-4.10768	18.36142	12.0	
-4.14961	18.16625	12.0	
-3.88188	18.69013	12.0	
-4.22792	18.19625	12.0	
-3.87621	18.16360	12.0	
-4.12604	18.86166	12.0	
-3.88518	18.66834	12.0	
-3.91678	18.64012	12.0	
-4.06929	18.14634	12.0	
-3.98806	18.45787	12.0	
-4.04628	18.49603	12.0	
-3.95868	18.98219	12.0	
-4.18406	18.30684	12.0	
-3.98643	18.34284	12.0	
